Num Org,Articulo,Valor Nominal,Valor Cuota,Tipo Articulo,Nro Titulo,Nombre,Codigo Postal,Localidad,Cod. Provincia,Región,Fecha Nacimiento,Edad,Sexo,Cuota,Fecha Pago,Periodo,Tipo de venta,Estado Civil,Nivel Educativo
251,814,29039763,102200,Dinero,740753,"TAPIA, DANTE DANIEL",470000,CATAMARCA,Catamarca,NOA,8/01/1972,52,Masculino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,866,21530592,75000,Automóvil,740754,"ROLDAN, DAIANA ROMINA",470000,CATAMARCA,Catamarca,NOA,23/03/1989,35,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,852,7477318,250000,Utilitario,740755,"CORDOBA, SILVIA BEATRIZ",470000,CATAMARCA,Catamarca,NOA,14/10/1965,58,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Secundario
251,871,12285912,42800,Dinero,740756,"ACUNA, MARCELO ALEJANDRO",470000,CATAMARCA,Catamarca,NOA,19/03/1966,58,Masculino,1,25/03/23,03/2023,Tradicional,Casado(a),Terciario
251,873,33588870,117000,Automóvil,740758,"CORDOBA, SILVIA BEATRIZ",470000,CATAMARCA,Catamarca,NOA,14/10/1965,58,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Terciario
251,854,N/A,N/A,Moto,740759,"CARABAJAL, GABRIEL ALBERTO",470000,CATAMARCA,Catamarca,NOA,15/07/1988,36,Masculino,1,,03/2023,Tradicional,Soltero(a),Primario
251,873,33588870,117000,Automóvil,740761,"MERCADO, MARIA CONCEPCION",470000,CATAMARCA,Catamarca,NOA,30/11/1961,62,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Secundario
251,858,N/A,N/A,Automóvil,740764,"AGUILAR, MONICA ELENA",470900,FRAY MAMERTO ESQUIU,Catamarca,NOA,1/04/1968,56,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
251,869,7261629,25300,Moto,740768,"ACEVEDO, VANESA ELIZABETH",470900,FRAY MAMERTO ESQUIU,Catamarca,NOA,14/01/1994,30,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Universitario
251,864,9185212,32000,Moto,740770,"ALVAREZ BRANDAN, GABRIELA",470000,CATAMARCA,Catamarca,NOA,19/07/1998,26,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Universitario
251,864,9185212,32000,Moto,740774,"MATURANO, JUAN RAMON",470000,CATAMARCA,Catamarca,NOA,13/05/1964,60,Masculino,1,25/03/23,03/2023,Tradicional,Viudo(a),Secundario
251,814,29039763,102200,Dinero,741264,"CAMPO, MARCELA AMALIA",470000,CATAMARCA,Catamarca,NOA,21/09/1971,52,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,825,8266486,28800,Dinero,741265,"OLMOS, MARCELO DANIEL",470000,CATAMARCA,Catamarca,NOA,26/09/1975,48,Masculino,1,25/03/23,03/2023,Tradicional,Casado(a),Primario
251,821,20152503,70200,Dinero,741266,"STEHLIK, SILVIA ALEJANDRA",470000,CATAMARCA,Catamarca,NOA,3/04/1968,56,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Primario
251,864,9185212,32000,Moto,741267,"SOSA, MARIANA SALOME",470000,CATAMARCA,Catamarca,NOA,5/01/1996,28,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Secundario
251,871,12285912,42800,Dinero,741268,"TOLOSA, LUIS GUSTAVO",470000,CATAMARCA,Catamarca,NOA,11/12/1966,57,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Terciario
251,864,9185212,32000,Moto,741269,"BERRONDO, CLAUDIA RAQUEL",470000,CATAMARCA,Catamarca,NOA,14/02/1978,46,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Secundario
251,814,29039763,102200,Dinero,741270,"FERNANDEZ, ROSA BEATRIZ",470700,VA.VIEJO-VA.DOLORES,Catamarca,NOA,11/11/1960,63,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,852,7477318,250000,Utilitario,741271,"REGALADO, CLARA AZUCENA",470000,CATAMARCA,Catamarca,NOA,19/07/1973,51,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Terciario
251,854,N/A,N/A,Automóvil,741272,"LEGUIZAMON, MARIA ADRIANA",470000,CATAMARCA,Catamarca,NOA,29/09/1966,57,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,873,33588870,117000,Automóvil,741273,"BARRIOS, SOFIA ANTONIA",470702,LA TERCENA-Catamarca,Catamarca,NOA,27/12/1969,54,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
251,854,N/A,N/A,Utilitario,741275,"GARRIBIA, YAMILA DAIANA",470702,LA TERCENA-Catamarca,Catamarca,NOA,28/10/1998,25,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
251,817,7634862,26600,Moto,741276,"BARRIONUEVO, MARIA DE LA PIEDAD",470000,CATAMARCA,Catamarca,NOA,23/07/1954,70,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Primario
251,813,71773418,250000,Utilitario,741277,"DIAZ, LUIS EDUARDO",470702,LA TERCENA-Catamarca,Catamarca,NOA,4/01/1987,37,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Primario
251,864,9185212,32000,Moto,741278,"CASTILLO, JOHANA MARIBEL",470000,CATAMARCA,Catamarca,NOA,6/02/1990,34,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Primario
251,864,9185212,32000,Moto,741279,"SABATEL LOTITO, JUAN MARCELO",470000,CATAMARCA,Catamarca,NOA,31/05/1983,41,Masculino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,833,N/A,N/A,Automóvil,741280,"PAUNERO, ANA LUZ",470901,SAN JOSE- Catamarca,Catamarca,NOA,17/11/1992,31,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,873,33588870,117000,Automóvil,741281,"MOYA, MARIA ALCIRA DEL VALLE",470705,POLCOS V.VIEJO,Catamarca,NOA,27/12/1976,47,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,813,71773418,250000,Utilitario,740724,"ORTEGA, NESTOR SANTIAGO",470703,SANTA ROSA-Catamarca,Catamarca,NOA,25/07/1972,52,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Secundario
251,864,9185212,32000,Moto,740747,"DIAZ, JULIANA ANAHI",471600,LA BAJADA PACLIN,Catamarca,NOA,27/01/2003,21,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Terciario
251,864,9185212,32000,Moto,740760,"AGUIRRE, NICOLASA DEL ROSARIO",470705,POLCOS V.VIEJO,Catamarca,NOA,15/05/1979,45,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,864,9185212,32000,Moto,740762,"FUENTES, MARIANA DEL CARMEN",470000,CATAMARCA,Catamarca,NOA,21/05/1979,45,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,875,27272629,95000,Automóvil,740763,"SANTILLAN, GLADYS MONICA",470000,CATAMARCA,Catamarca,NOA,28/08/1964,60,Femenino,1,,03/2023,Tradicional,Divorciado(a),Primario
251,864,9185212,32000,Moto,740765,"ALVAREZ, JEANNETTE MICAELA",470000,CATAMARCA,Catamarca,NOA,15/12/1994,29,Femenino,1,,03/2023,Tradicional,Divorciado(a),Secundario
251,871,12285912,42800,Dinero,741097,Moya Rolando Gabriel Moya,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,7/12/1995,28,Masculino,1,25/03/23,03/2023,Online,Divorciado(a),Primario
251,871,12285912,42800,Dinero,741104,NIEVA  ANGEL GABRIEL,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,8/03/1995,29,Masculino,1,25/03/23,03/2023,Online,Soltero(a),Secundario
251,864,9185212,32000,Moto,741108,MORALES  JULIO CESAR,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,22/11/1969,54,Masculino,1,25/03/23,03/2023,Online,Soltero(a),Secundario
251,875,27272629,95000,Automóvil,741113,CARRIZO VICTOR HUGO,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,12/08/1963,61,Masculino,1,25/03/23,03/2023,Online,Divorciado(a),Secundario
251,864,9185212,32000,Moto,741114,VEGA  NOEMI ESTEFANIA,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,17/12/1991,32,Femenino,1,25/03/23,03/2023,Online,Viudo(a),Primario
251,864,9185212,32000,Moto,741115,VEGA  MARIA LAURA,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,16/10/2000,23,Femenino,1,25/03/23,03/2023,Online,Viudo(a),Terciario
251,864,9185212,32000,Moto,741116,AGUILAR CARLOS LEANDRO,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,5/11/1992,31,Masculino,1,25/03/23,03/2023,Online,Casado(a),Secundario
251,869,7261629,25300,Moto,741117,VERGARA RENE ALBERTO,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,6/10/1978,45,Masculino,1,25/03/23,03/2023,Online,Casado(a),Universitario
251,875,27272629,95000,Automóvil,741163,CATIVA  JUAN ANTONIO,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,14/06/1966,58,Masculino,1,25/03/23,03/2023,Online,Divorciado(a),Primario
251,872,12285912,42800,Dinero,741165,DIOLI  CAROLINA PAOLA,400000,SAN MIGUEL D.TUCUMAN,Tucumán,NOA,12/03/1991,33,Femenino,1,20/03/23,03/2023,Online,Casado(a),Universitario
251,853,N/A,N/A,Utilitario,741169,LOBO GASTON EDUARDO,400000,SAN MIGUEL D.TUCUMAN,Tucumán,NOA,10/04/1979,45,Masculino,1,25/03/23,03/2023,Online,Divorciado(a),Universitario
251,872,12285912,42800,Dinero,741171,RODRIGUEZ  VICTORIA LORENA,413900,SANTA MARIA-Catamarc,Catamarca,NOA,15/10/1984,39,Femenino,1,25/03/23,03/2023,Online,Casado(a),Secundario
251,864,9185212,32000,Moto,741254,"LAGORIA, NANCY SILVINA",413900,SANTA MARIA-Catamarc,Catamarca,NOA,14/12/1979,44,Femenino,1,15/03/23,03/2023,Tradicional,Casado(a),Primario
251,864,9185212,32000,Moto,741255,"LEIVA, JOSE  RODOLFO",470703,SANTA ROSA-Catamarca,Catamarca,NOA,6/12/1970,53,Masculino,1,25/03/23,03/2023,Tradicional,Casado(a),Primario
251,864,9185212,32000,Moto,741256,"RIOS, LINA MERCEDES",413900,SANTA MARIA-Catamarc,Catamarca,NOA,7/10/1970,53,Femenino,1,20/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,816,7634862,26600,Moto,741258,"LOPEZ, ANGEL DAVID",470000,CATAMARCA,Catamarca,NOA,24/11/1995,28,Masculino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,875,27272629,95000,Automóvil,741259,"NIEVA, JUAN JOSE",470000,CATAMARCA,Catamarca,NOA,29/06/1983,41,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Primario
251,816,7634862,26600,Moto,741260,"ARAGON, RAMON ROSARIO",470000,CATAMARCA,Catamarca,NOA,26/04/1965,59,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Secundario
251,872,12285912,42800,Dinero,741261,"ESCALANTE, JOSE FELIX",470000,CATAMARCA,Catamarca,NOA,19/07/1977,47,Masculino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,835,N/A,N/A,Moto,741262,"ALGANARAZ, ISIDORO APOLINARIO",547000,CHEPES,La Rioja,NOA,24/07/1952,72,Masculino,1,25/03/23,03/2023,Tradicional,Casado(a),Secundario
251,823,9558444,33300,Moto,741263,"BERTAZZO, LETICIA",470000,CATAMARCA,Catamarca,NOA,2/01/1975,49,Femenino,1,,03/2023,Tradicional,Divorciado(a),Secundario
251,864,9185212,32000,Moto,741282,"AHUMADA, ADRIANA ANTONIA",470000,CATAMARCA,Catamarca,NOA,28/06/1961,63,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Primario
251,870,7261629,25300,Moto,742425,VILLONE OMAR ARIEL,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,28/04/1979,45,Masculino,1,25/03/23,03/2023,Online,Soltero(a),Secundario
251,822,21530592,75000,Automóvil,740721,"HERRERA, MARTA CAMILA",471600,LA BAJADA PACLIN,Catamarca,NOA,27/07/1984,40,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Terciario
251,872,12285912,42800,Dinero,740723,"DORIA, MARIA DEL VALLE",470700,VA.VIEJO-VA.DOLORES,Catamarca,NOA,25/11/1978,45,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Secundario
251,821,20152503,70200,Dinero,740726,"JUAREZ, SOLEDAD DEL VALLE",471600,LA BAJADA PACLIN,Catamarca,NOA,19/08/1997,27,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Terciario
251,871,12285912,42800,Dinero,740734,"DORIA, YESICA DEL VALLE",470000,CATAMARCA,Catamarca,NOA,25/07/1993,31,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,870,7261629,25300,Moto,740735,"DORIA, JOSE ALEJANDRO",470000,CATAMARCA,Catamarca,NOA,6/01/1974,50,Masculino,1,,03/2023,Tradicional,Soltero(a),Primario
251,870,7261629,25300,Moto,740736,"CORREA, GILDA ALEJANDRA",470707,VALLE VIEJO-Catamarc,Catamarca,NOA,21/01/1999,25,Femenino,1,,03/2023,Tradicional,Viudo(a),Secundario
251,870,7261629,25300,Moto,740738,"LEYES, BEATRIZ SOLEDAD",470710,FRAY MAMERTO ESQUIU,Catamarca,NOA,4/08/1996,28,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Universitario
251,864,9185212,32000,Moto,740739,"AVELLANEDA, JUAN ALBERTO",475001,EL PORTEZUELO-Catama,Catamarca,NOA,26/01/1976,48,Masculino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,871,12285912,42800,Dinero,740740,"CASTRO, ANAHI BLANCA ANGELICA",470000,CATAMARCA,Catamarca,NOA,3/03/1992,32,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Primario
251,871,12285912,42800,Dinero,740741,"COSTILLA, JULIO ARGENTINO",415700,LOS SARMIENTOS,Tucumán,NOA,19/01/1987,37,Masculino,1,17/03/23,03/2023,Tradicional,Casado(a),Secundario
251,869,7261629,25300,Moto,740742,"CASTRO MOLINA, JULIETA VALENTIN",470000,CATAMARCA,Catamarca,NOA,10/06/1999,25,Femenino,1,,03/2023,Tradicional,Casado(a),Universitario
251,813,71773418,250000,Utilitario,740743,"AVELLANEDA, RAMONA BEATRIZ",470700,VA.VIEJO-VA.DOLORES,Catamarca,NOA,15/10/1970,53,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Primario
251,871,12285912,42800,Dinero,740744,"LEIVA, MACARENA JESUS",470000,CATAMARCA,Catamarca,NOA,11/12/2000,23,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
251,815,29039763,102200,Dinero,740746,"LEGUIZAMON, ALCIRA ROSA",470000,CATAMARCA,Catamarca,NOA,30/08/1962,62,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
251,864,9185212,32000,Moto,741118,VAQUEL  ROBERTO GREGORIO,472401,NUEVA CONETA-Catamar,Catamarca,NOA,12/03/1945,79,Masculino,1,25/03/23,03/2023,Online,Casado(a),Primario
251,802,6824632,20680,Moto,741139,JUAREZ  MARTA BENIGNA,472600,CAPAYAN-Catamarca,Catamarca,NOA,19/05/1951,73,Femenino,1,25/03/23,03/2023,Online,Divorciado(a),Secundario
251,875,27272629,95000,Automóvil,741186,MORALES  ELIGIO JESUS,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,29/01/1971,53,Masculino,1,25/03/23,03/2023,Online,Divorciado(a),Secundario
251,864,9185212,32000,Moto,741243,"CEZAR, ROBERTO FABIAN",472600,CAPAYAN-Catamarca,Catamarca,NOA,18/07/1981,43,Masculino,1,25/03/23,03/2023,Tradicional,Casado(a),Secundario
251,864,9185212,32000,Moto,741244,"AGUERO AVILA, ANGELICA DEL C.",471600,LA BAJADA PACLIN,Catamarca,NOA,17/06/1969,55,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Universitario
251,864,9185212,32000,Moto,741253,"BAZAN, JUAN BAUTISTA",470000,CATAMARCA,Catamarca,NOA,28/03/1971,53,Masculino,1,,03/2023,Tradicional,Divorciado(a),Secundario
251,862,N/A,N/A,Automóvil,741290,"AGUERO, MIGUEL EDGARDO",472401,NUEVA CONETA-Catamar,Catamarca,NOA,5/07/1961,63,Masculino,1,25/03/23,03/2023,Tradicional,Viudo(a),Secundario
251,833,N/A,N/A,Utilitario,741935,LARA  MARCOS JULIAN,470001,SAN FDO DEL VALLE-Ca,Catamarca,NOA,3/11/1992,31,Masculino,1,,03/2023,Online,Soltero(a),Universitario
267,873,33588870,117000,Automóvil,741382,"DIAZ, FABIANA NOELIA",835303,ANDACOLLO,Neuquén,Sur Cordillerano,15/08/1981,43,Femenino,1,,03/2023,Tradicional,Casado(a),Universitario
276,871,12285912,42800,Dinero,741204,"LOPEZ, DIANA",241301,COLONIA ITURRASPE,Santa Fe,Santa Fe,22/06/1999,25,Femenino,1,13/03/23,03/2023,Tradicional,Soltero(a),Terciario
276,871,12285912,42800,Dinero,740943,"TORRES, ROMINA CECILIA",241500,PORTEÑA,Córdoba,Centro,17/11/1987,36,Femenino,1,15/03/23,03/2023,Tradicional,Casado(a),Universitario
276,854,N/A,N/A,Moto,741005,"PEREYRA, JUAN DOMINGO",512500,MONTECRISTO,Córdoba,Centro,27/03/1983,41,Masculino,1,13/03/23,03/2023,Tradicional,Casado(a),Secundario
295,837,N/A,N/A,Automóvil,741166,"CORTEZ, JOSE ALBERTO",410700,YERBA BUENA,Tucumán,NOA,31/12/1982,41,Masculino,1,08/03/23,03/2023,Tradicional,Casado(a),Terciario
295,875,27272629,95000,Automóvil,741854,"PEREZ, MARIANO JULIAN",410501,VILLA CARMELA,Tucumán,NOA,1/12/1977,46,Masculino,1,11/03/23,03/2023,Tradicional,Casado(a),Terciario
295,823,9558444,33300,Moto,741855,"TORDAY, EMILIA GLADYS",400000,SAN MIGUEL D.TUCUMAN,Tucumán,NOA,11/03/1957,67,Femenino,1,16/03/23,03/2023,Tradicional,Casado(a),Secundario
295,864,9185212,32000,Moto,742011,"LONTOY, BRENDA FABIANA",413201,FAMAILLA,Tucumán,NOA,18/01/1984,40,Femenino,1,22/03/23,03/2023,Tradicional,Viudo(a),Terciario
303,873,33588870,117000,Automóvil,741384,"IRAIRA, LILIANA ESTHER",835304,HUINGANCO,Neuquén,Sur Cordillerano,16/05/1955,69,Femenino,1,13/03/23,03/2023,Tradicional,Viudo(a),Terciario
303,822,21530592,75000,Automóvil,741392,"GUTIERREZ, JORGE MARCELO",835310,LOS MICHES,Neuquén,Sur Cordillerano,8/02/1979,45,Masculino,1,13/03/23,03/2023,Tradicional,Soltero(a),Terciario
303,813,71773418,250000,Utilitario,741599,"BURGOS, VANINA NOEMI",835303,ANDACOLLO,Neuquén,Sur Cordillerano,15/08/1981,43,Femenino,1,21/03/23,03/2023,Tradicional,Soltero(a),Terciario
303,824,35311481,123000,Automóvil,741600,"BARROS, JUAN CARLOS",835303,ANDACOLLO,Neuquén,Sur Cordillerano,4/02/1986,38,Masculino,1,,03/2023,Tradicional,Viudo(a),Primario
303,864,9185212,32000,Moto,741601,"CABRERA, JOAQUIN",835300,CHOS MALAL,Neuquén,Sur Cordillerano,1/02/2002,22,Masculino,1,22/03/23,03/2023,Tradicional,Soltero(a),Universitario
303,836,N/A,N/A,Moto,741602,"MARQUEZ, BIANCA NICCOLE",835300,CHOS MALAL,Neuquén,Sur Cordillerano,9/08/2001,23,Femenino,1,21/03/23,03/2023,Tradicional,Soltero(a),Universitario
303,873,33588870,117000,Automóvil,741606,"PEREZ, LUIS ALBERTO",835303,ANDACOLLO,Neuquén,Sur Cordillerano,24/02/1977,47,Masculino,1,19/04/23,03/2023,Tradicional,Divorciado(a),Secundario
303,816,7634862,26600,Moto,741608,"GUTIERREZ, HUGO",835300,CHOS MALAL,Neuquén,Sur Cordillerano,1/04/1957,67,Masculino,1,16/03/23,03/2023,Tradicional,Casado(a),Primario
303,811,30143684,105000,Automóvil,741609,"QUINTANA, CLAUDIA ESTHER",835304,HUINGANCO,Neuquén,Sur Cordillerano,31/07/1977,47,Femenino,1,,03/2023,Tradicional,Casado(a),Secundario
306,854,N/A,N/A,Moto,741689,"BRITO, DIONNI",830300,CINCO SALTOS,Rio Negro,Sur Cordillerano,24/04/1990,34,Femenino,1,,03/2023,Tradicional,Viudo(a),Secundario
306,813,71773418,250000,Utilitario,740953,"ORELLANA PARRA, NANCY VANESA",830300,CINCO SALTOS,Rio Negro,Sur Cordillerano,13/06/1973,51,Femenino,1,06/03/23,03/2023,Tradicional,Viudo(a),Universitario
312,814,29039763,102200,Dinero,740781,"MATTEUCCI, JORGE OSVALDO",645000,PEHUAJO,Buenos Aires,Buenos Aires,15/11/1957,66,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Primario
312,864,9185212,32000,Moto,740783,"PALLERO,LILIANA BEATRIZ",645000,PEHUAJO,Buenos Aires,Buenos Aires,28/01/1960,64,Femenino,1,21/03/23,03/2023,Tradicional,Divorciado(a),Terciario
312,864,9185212,32000,Moto,740786,"LOCHBAUM, NORMA",645000,PEHUAJO,Buenos Aires,Buenos Aires,14/09/1972,52,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
312,809,5632417,17067,Moto,740790,"CORDOBA, GABRIELA",645000,PEHUAJO,Buenos Aires,Buenos Aires,10/08/1981,43,Femenino,1,25/03/23,03/2023,Tradicional,Casado(a),Universitario
312,864,9185212,32000,Moto,740791,"MICHELLI, ERNESTO DAMIAN",645000,PEHUAJO,Buenos Aires,Buenos Aires,21/01/1988,36,Masculino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Universitario
312,803,72584120,219951,Utilitario,741300,"MATTIOLI, NICOLAS EZEQUIEL",645000,PEHUAJO,Buenos Aires,Buenos Aires,1/11/1994,29,Masculino,1,22/03/23,03/2023,Tradicional,Viudo(a),Terciario
312,864,9185212,32000,Moto,741478,"VILLARREAL, DAMARIS",601500,LOS TOLDOS,Buenos Aires,Buenos Aires,5/07/1990,34,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Primario
312,872,12285912,42800,Dinero,741479,"SIRI, LUCIANA BELEN",645000,PEHUAJO,Buenos Aires,Buenos Aires,5/07/1989,35,Femenino,1,25/03/23,03/2023,Tradicional,Divorciado(a),Terciario
312,864,9185212,32000,Moto,741485,"ARAGON, ALEXIS EZEQUIEL",623000,GENERAL VILLEGAS,Buenos Aires,Buenos Aires,13/03/1987,37,Masculino,1,,03/2023,Tradicional,Divorciado(a),Secundario
312,822,21530592,75000,Automóvil,741487,"RAMIREZ, DIEGO FABIAN",645000,PEHUAJO,Buenos Aires,Buenos Aires,3/06/2003,21,Masculino,1,,03/2023,Tradicional,Casado(a),Secundario
312,869,7261629,25300,Moto,741488,"CASTRO, CEFERINO FERNANDO",672500,CARMEN DE ARECO,Buenos Aires,Buenos Aires,23/05/1942,82,Masculino,1,,03/2023,Tradicional,Soltero(a),Universitario
312,872,12285912,42800,Dinero,740778,"BEHERAN, NORBERTO WALTER",645000,PEHUAJO,Buenos Aires,Buenos Aires,28/09/1972,51,Masculino,1,14/03/23,03/2023,Tradicional,Casado(a),Secundario
312,875,27272629,95000,Automóvil,740779,"BETHOUART, ISMAEL ALEJANDRO",645000,PEHUAJO,Buenos Aires,Buenos Aires,2/09/1971,53,Masculino,1,25/03/23,03/2023,Tradicional,Soltero(a),Terciario
312,854,N/A,N/A,Automóvil,740780,"SOSA, EDGARDO DARIO",607300,EL TRIUNFO,Buenos Aires,Buenos Aires,15/07/1958,66,Masculino,1,23/03/23,03/2023,Tradicional,Viudo(a),Primario
312,875,27272629,95000,Automóvil,740782,"DEL PUP, SUSANA",645000,PEHUAJO,Buenos Aires,Buenos Aires,28/10/1961,62,Femenino,1,23/03/23,03/2023,Tradicional,Soltero(a),Primario
312,864,9185212,32000,Moto,740784,"DELAMER, MARIA DE LOS ANGELES",600000,JUNIN,Buenos Aires,Buenos Aires,3/06/1976,48,Femenino,1,20/03/23,03/2023,Tradicional,Divorciado(a),Universitario
312,873,33588870,117000,Automóvil,740785,"ROLDAN, LAUTARO EZEQUIEL",645000,PEHUAJO,Buenos Aires,Buenos Aires,8/05/2004,20,Masculino,1,10/04/23,03/2023,Tradicional,Divorciado(a),Secundario
312,871,12285912,42800,Dinero,740787,"CAMPO, JULIO",645000,PEHUAJO,Buenos Aires,Buenos Aires,8/03/1969,55,Masculino,1,23/03/23,03/2023,Tradicional,Viudo(a),Secundario
312,821,20152503,70200,Dinero,740788,"MEDINA, ADRIANA NOEMI",607700,PASTEUR,Buenos Aires,Buenos Aires,16/12/1962,61,Femenino,1,20/03/23,03/2023,Tradicional,Soltero(a),Primario
312,864,9185212,32000,Moto,740789,"BELDRIO,IRMA RAQUEL",647401,JUAN JOSE PASO,Buenos Aires,Buenos Aires,9/09/1947,77,Femenino,1,23/03/23,03/2023,Tradicional,Soltero(a),Primario
312,841,29339763,102200,Dinero,740792,"DIAZ, GUILLERMO HORACIO",607300,EL TRIUNFO,Buenos Aires,Buenos Aires,14/01/1968,56,Masculino,1,23/03/23,03/2023,Tradicional,Casado(a),Secundario
312,864,9185212,32000,Moto,740793,"ROLDAN, LAUTARO EZEQUIEL",645000,PEHUAJO,Buenos Aires,Buenos Aires,8/05/2004,20,Masculino,1,,03/2023,Tradicional,Casado(a),Terciario
312,813,71773418,250000,Utilitario,741274,"LOPEZ, MIGUEL ANGEL",640000,TRENQUE LAUQUEN,Buenos Aires,Buenos Aires,9/01/1972,52,Masculino,1,,03/2023,Tradicional,Viudo(a),Secundario
312,864,9185212,32000,Moto,741480,"NAVARRO, FRANCO DANIEL",645000,PEHUAJO,Buenos Aires,Buenos Aires,4/08/1982,42,Masculino,1,,03/2023,Tradicional,Casado(a),Universitario
312,864,9185212,32000,Moto,741482,"LASCA,NESTOR GABRIEL",645000,PEHUAJO,Buenos Aires,Buenos Aires,26/08/1967,57,Masculino,1,22/03/23,03/2023,Tradicional,Soltero(a),Secundario
312,864,9185212,32000,Moto,741483,"GONZALEZ, MARTA HAYDEE",647100,SALAZAR,Buenos Aires,Buenos Aires,11/12/1957,66,Femenino,1,25/03/23,03/2023,Tradicional,Soltero(a),Secundario
312,864,9185212,32000,Moto,741484,"EMBARBE,GLADYS",646900,MONES CAZON,Buenos Aires,Buenos Aires,16/12/1958,65,Femenino,1,25/03/23,03/2023,Tradicional,Viudo(a),Terciario
312,864,9185212,32000,Moto,741486,"LOPEZ, MIGUEL ANGEL",640000,TRENQUE LAUQUEN,Buenos Aires,Buenos Aires,9/01/1972,52,Masculino,1,,03/2023,Tradicional,Casado(a),Secundario
319,873,33588870,117000,Automóvil,741411,"VERA, RAUL ANTONIO",710700,SANTA TERESITA,Buenos Aires,Buenos Aires,26/10/1962,61,Masculino,1,20/03/23,03/2023,Tradicional,Soltero(a),Terciario
319,864,9185212,32000,Moto,741412,"KAHALE, ZULEMA INES",710700,SANTA TERESITA,Buenos Aires,Buenos Aires,1/05/1964,60,Femenino,1,20/03/23,03/2023,Tradicional,Viudo(a),Primario
